02:14:06,527.6,0
02:14:07,527.6,0
02:14:09,527.6,0
02:14:09,527.6,0
02:14:10,527.6,0
02:14:11,527.6,0
02:14:12,527.6,0
02:14:12,527.6,0
02:14:13,527.6,0
02:14:14,527.6,0
02:14:15,527.6,0
02:14:16,527.6,0
02:14:16,527.6,0
02:14:17,527.6,0
02:14:18,527.6,0
02:14:19,527.6,0
02:14:19,527.6,0
02:14:20,527.6,0
02:14:21,527.6,0
02:14:22,527.6,0
02:14:23,527.6,0
02:14:23,527.6,0
02:14:24,527.6,0
02:14:25,527.6,0
02:14:26,527.6,0
02:14:26,527.6,0
02:14:27,527.6,0
02:14:29,527.6,0
02:14:30,527.6,0
02:14:30,527.6,0
02:14:31,527.6,0
02:14:32,527.6,0
02:14:33,527.6,0
02:14:34,527.6,0
02:14:34,527.6,0
02:14:35,527.6,0
02:14:36,527.6,0
02:14:37,527.6,0
02:14:37,527.6,0
02:14:38,527.6,0
02:14:39,527.6,0
02:14:40,527.6,0
02:14:40,527.6,0
02:14:41,527.6,0
02:14:42,527.6,0
02:14:43,527.6,0
02:14:44,527.6,0
02:14:44,527.6,0
02:14:45,527.6,0
02:14:46,532,310
02:14:47,532,0
02:14:47,532,0
02:14:48,532,0
02:14:49,532,0
02:14:50,532,0
02:14:50,532,0
02:14:51,532,0
02:14:52,532,0
02:14:53,532,0
02:14:53,532,0
02:14:54,532,0
02:14:55,532,0
02:14:56,532,0
02:14:57,532,0
02:14:57,532,0
02:14:58,532,0
02:14:59,532,0
02:15:00,532,0
02:15:00,532,0
02:15:01,532,0
02:15:02,532,0
02:19:04,532,1
02:20:04,532,0
02:21:04,532,0
02:22:03,532,0
02:23:08,532,0
02:29:08,535.6,1564
02:30:08,535.6,0
02:31:08,530,876
02:32:08,530,0
02:33:08,536.9,170
02:34:08,536.9,0
02:35:08,537,170
02:36:08,537,0
02:37:07,539.8,3855
02:38:07,539.8,0
02:39:08,543,1845
02:40:09,543,0
02:41:08,543,0
02:42:08,543,0
02:43:08,543,800
02:44:08,543,0
02:45:08,544,395
02:58:07,542.9,0
02:59:07,542.9,0
03:00:07,542.9,0
03:01:08,543,672
03:02:07,543,0
03:03:07,543,0
03:04:07,543,0
03:05:07,543,0
03:06:07,543,0
03:07:07,543.9,500
03:08:07,543.9,0
03:09:07,545,2004
03:10:08,545,0
03:17:10,540.3,0
03:18:10,540.3,0
03:19:10,543.7,1850
03:20:10,543.7,0
03:21:11,543.7,840
03:22:10,543.7,0
03:23:11,543.7,0
03:24:11,543.7,0
03:25:11,543.7,0
03:26:10,543.7,0
03:27:10,541.2,100
03:28:11,541.2,0
03:29:11,541.2,0
03:30:10,541.2,0
03:31:11,543.6,328
03:32:10,543.6,0
03:33:10,541.1,510
03:34:10,541.1,0
03:35:10,541.1,0
03:36:11,541.1,0
03:37:10,541.1,0
03:38:11,541.1,0
03:39:11,542.9,100
03:40:11,542.9,0
03:41:11,541.1,200
03:42:10,541.1,0
03:43:10,542,461
03:44:12,542,0
03:45:11,541.1,701
03:46:11,541.1,0
03:47:11,538.7,2692
03:48:11,538.7,0
03:49:11,538.7,0
03:50:11,538.7,0
03:51:11,538.7,0
03:52:11,538.7,0
03:53:11,540,3
03:54:11,540,0
03:55:11,538.7,50
03:56:11,538.7,0
03:57:11,538.7,0
03:58:12,538.7,0
03:59:11,538.7,0
04:00:11,538.7,0
04:01:11,538.7,25
04:02:12,538.7,0
04:03:12,538.7,5
04:04:11,538.7,0
04:05:11,538.7,0
04:06:11,538.7,0
04:07:12,538.7,0
04:08:11,538.7,0
04:09:11,540,617
04:10:11,540,0
04:11:12,541,600
04:12:12,541,0
04:13:48,541,0
04:14:11,541,0
04:15:12,541,0
04:16:12,541,0
04:17:11,541,250
04:18:11,541,0
04:19:11,538.2,3055
04:20:11,538.2,0
04:21:11,535,913
04:22:12,535,0
04:23:11,535,0
04:24:12,535,0
04:25:12,535,0
04:26:11,535,0
04:27:12,536,135
04:28:12,536,0
04:29:11,536,50
04:30:15,536,0
04:31:11,536,150
04:32:12,536,0
04:33:11,536,0
04:34:11,536,0
04:35:12,536,0
04:36:11,536,0
04:37:11,536,0
04:38:11,536,0
04:39:11,536,0
04:40:11,536,0
04:41:11,536,0
04:42:11,536,0
04:43:11,536,0
04:44:11,536,0
04:45:12,536,0
04:46:11,536,0
04:47:11,536,0
04:48:11,536,0
04:49:11,536,0
04:50:11,536,0
04:51:12,536,0
04:52:12,536,0
04:53:12,536,0
04:54:12,536,0
04:55:13,536,0
04:56:12,536,0
04:57:11,536,0
04:58:11,536,0
