02:14:06,173.2,0
02:14:07,173.2,0
02:14:09,173.2,0
02:14:09,173.2,0
02:14:10,173.2,0
02:14:11,173.2,0
02:14:12,173.2,0
02:14:12,173.2,0
02:14:13,173.2,0
02:14:14,173.2,0
02:14:15,173.2,0
02:14:16,173.2,0
02:14:16,173.2,0
02:14:17,173.2,0
02:14:18,173.2,0
02:14:19,173.2,0
02:14:19,173.2,0
02:14:20,173.2,0
02:14:21,173.2,0
02:14:22,173.2,0
02:14:23,173.2,0
02:14:23,173.2,0
02:14:24,173.2,0
02:14:25,173.2,0
02:14:26,173.2,0
02:14:26,173.2,0
02:14:27,173.2,0
02:14:29,173.2,0
02:14:30,173.2,0
02:14:30,173.2,0
02:14:31,173.2,0
02:14:32,173.2,0
02:14:33,173.2,0
02:14:34,173.2,0
02:14:34,173.2,0
02:14:35,173.2,0
02:14:36,173.2,0
02:14:37,173.2,0
02:14:37,173.2,0
02:14:38,173.2,0
02:14:39,173.2,0
02:14:40,173.2,0
02:14:40,173.2,0
02:14:41,173.2,0
02:14:42,173.2,0
02:14:43,173.2,0
02:14:44,173.2,0
02:14:44,173.2,0
02:14:45,173.2,0
02:14:46,173.9,6425
02:14:47,173.9,0
02:14:47,173.9,0
02:14:48,173.9,0
02:14:49,173.9,0
02:14:50,173.9,0
02:14:50,173.9,0
02:14:51,173.9,0
02:14:52,173.9,0
02:14:53,173.9,0
02:14:53,173.9,0
02:14:54,173.9,0
02:14:55,173.9,0
02:14:56,173.9,0
02:14:57,173.9,0
02:14:57,173.9,0
02:14:58,173.9,0
02:14:59,173.9,0
02:15:00,173.9,0
02:15:00,173.9,0
02:15:01,173.9,0
02:15:02,173.9,0
02:19:04,174.4,1250
02:20:04,174.4,0
02:21:04,174.7,5586
02:22:03,174.7,0
02:23:08,174.6,1000
02:29:08,174.3,2434
02:30:08,174.3,0
02:31:08,174,8520
02:32:08,174,0
02:33:08,173.9,2620
02:34:08,173.9,0
02:35:08,173.9,640
02:36:08,173.9,0
02:37:07,173.2,3465
02:38:07,173.2,0
02:39:08,172.9,2036
02:40:09,172.9,0
02:41:08,172.9,500
02:42:08,172.9,0
02:43:08,172.9,0
02:44:08,172.9,0
02:45:08,173,4020
02:58:07,173,0
02:59:07,173,1075
03:00:07,173,0
03:01:08,173,200
03:02:07,173,0
03:03:07,173,0
03:04:07,173,0
03:05:07,172.8,1560
03:06:07,172.8,0
03:07:07,172,13600
03:08:07,172,0
03:09:07,171.7,8967
03:10:08,171.7,0
03:17:10,171.6,1248
03:18:10,171.6,0
03:19:10,171.6,300
03:20:10,171.6,0
03:21:11,171.6,0
03:22:10,171.6,0
03:23:11,172.2,3050
03:24:11,172.2,0
03:25:11,172.2,45
03:26:10,172.2,0
03:27:10,172.2,0
03:28:11,172.2,0
03:29:11,172.2,0
03:30:10,172.2,0
03:31:11,172.9,1608
03:32:10,172.9,0
03:33:10,173,200
03:34:10,173,0
03:35:10,173.4,1950
03:36:11,173.4,0
03:37:10,173.3,2000
03:38:11,173.3,0
03:39:11,173.4,3872
03:40:11,173.4,0
03:41:11,173.4,95
03:42:10,173.4,0
03:43:10,173.8,3392
03:44:12,173.8,0
03:45:11,173.7,5420
03:46:11,173.7,0
03:47:11,174,16493
03:48:11,174,0
03:49:11,174,5800
03:50:11,174,0
03:51:11,174,8404
03:52:11,174,0
03:53:11,173.6,430
03:54:11,173.6,0
03:55:11,174.6,14525
03:56:11,174.6,0
03:57:11,174.8,7410
03:58:12,174.8,0
03:59:11,175,19307
04:00:11,175,0
04:01:11,175,12100
04:02:12,175,0
04:03:12,175.4,13679
04:04:11,175.4,0
04:05:11,175,5309
04:06:11,175,0
04:07:12,175,5071
04:08:11,175,0
04:09:11,176.7,18570
04:10:11,176.7,0
04:11:12,176.7,5166
04:12:12,176.7,0
04:13:48,176.1,7110
04:14:11,176.1,0
04:15:12,175.9,5070
04:16:12,175.9,0
04:17:11,175.9,840
04:18:11,175.9,0
04:19:11,175.5,3265
04:20:11,175.5,0
04:21:11,177,11474
04:22:12,177,0
04:23:11,179.4,13229
04:24:12,179.4,0
04:25:12,178.4,6559
04:26:11,178.4,0
04:27:12,178,12322
04:28:12,178,0
04:29:11,178,9030
04:30:15,178,0
04:31:11,178,2768
04:32:12,178,0
04:33:11,178,0
04:34:11,178,0
04:35:12,178,0
04:36:11,178,0
04:37:11,178,0
04:38:11,178,0
04:39:11,178,0
04:40:11,178,0
04:41:11,178,0
04:42:11,178,0
04:43:11,178,0
04:44:11,178,0
04:45:12,178,0
04:46:11,178,0
04:47:11,178,0
04:48:11,178,0
04:49:11,178,0
04:50:11,178,0
04:51:12,178,0
04:52:12,178,0
04:53:12,178,0
04:54:12,178,0
04:55:13,178,0
04:56:12,178,0
04:57:11,178,0
04:58:11,178,0
